I (29) boot: ESP-IDF v5.5.5 2nd stage bootloader
I (29) boot: compile time Sep  7 2026 16:56:27
I (29) boot: Multicore bootloader
I (31) boot: chip revision: v3.0
I (33) boot.esp32: SPI Speed      : 40MHz
I (37) boot.esp32: SPI Mode       : DIO
I (41) boot.esp32: SPI Flash Size : 2MB
I (44) boot: Enabling RNG early entropy source...
I (49) boot: Partition Table:
I (51) boot: ## Label            Usage          Type ST Offset   Length
I (58) boot:  0 nvs              WiFi data        01 02 00009000 00006000
I (64) boot:  1 phy_init         RF data          01 01 0000f000 00001000
I (71) boot:  2 factory          factory app      00 00 00010000 00100000
I (77) boot: End of partition table
I (81) esp_image: segment 0: paddr=00010020 vaddr=3f400020 size=0a208h ( 41480) map
I (102) esp_image: segment 1: paddr=0001a230 vaddr=3ffb0000 size=02854h ( 10324) load
I (106) esp_image: segment 2: paddr=0001ca8c vaddr=40080000 size=0358ch ( 13708) load
I (112) esp_image: segment 3: paddr=00020020 vaddr=400d0020 size=11b00h ( 72448) map
I (138) esp_image: segment 4: paddr=00031b28 vaddr=4008358c size=0a994h ( 43412) load
I (156) esp_image: segment 5: paddr=0003c4c4 vaddr=50000000 size=00020h (    32) load
I (163) boot: Loaded app from partition at offset 0x10000
I (163) boot: Disabling RNG early entropy source...
W (184) spi_flash: Detected size(4096k) larger than the size in the binary image header(2048k). Using the size in the binary image header.

ESP32 treadmill UART sniffer
ESP-IDF target: ESP32
UART1 RX: GPIO26, 1200 8N2
UART2 RX: GPIO27, 1200 8N2
TX: disabled / not routed
Output: <timestamp_us> <source> <hex-byte>
Errors: <timestamp_us> <source> ERROR <reason>

000007684762 GPIO26 43
000007686845 GPIO27 4C
000007688928 GPIO26 68
000007691012 GPIO27 43
000007693095 GPIO26 08
000007697252 GPIO26 20
000007699336 GPIO26 00
000007701419 GPIO26 00
000007703502 GPIO26 00
000007705586 GPIO26 00
000007707669 GPIO26 14
000007709752 GPIO26 3C
000007711836 GPIO26 43
000007713919 GPIO26 68
000007716002 GPIO26 08
000007718085 GPIO26 20
000007720169 GPIO26 00
000007722252 GPIO26 00
000007724335 GPIO26 00
000007726419 GPIO26 00
000007728502 GPIO26 14
000007730585 GPIO26 3C
000007732669 GPIO26 43
000007750792 GPIO26 68
000007750909 GPIO26 08
000007751019 GPIO26 20
000007751129 GPIO26 00
000007751239 GPIO26 00
000007751349 GPIO26 00
000007752238 GPIO26 00
000007754322 GPIO26 14
000007756405 GPIO26 3C
000007758488 GPIO26 43
000007858329 GPIO27 68
000007858447 GPIO27 0C
000007858557 GPIO27 A0
000007858666 GPIO27 00
000007858776 GPIO27 00
000007858886 GPIO27 00
000007859776 GPIO27 00
000007861859 GPIO27 A0
000007863943 GPIO27 00
000007866026 GPIO27 00
000007868109 GPIO27 00
000007870193 GPIO27 00
000007872276 GPIO27 4C
000007874359 GPIO27 43
000008078327 GPIO27 68
000008078444 GPIO27 0C
000008078555 GPIO27 A0
000008078664 GPIO27 00
000008078774 GPIO27 00
000008078884 GPIO27 00
000008079774 GPIO27 00
000008081857 GPIO27 9F
000008083940 GPIO27 00
000008086024 GPIO27 00
000008088107 GPIO27 00
000008090190 GPIO27 00
000008092274 GPIO27 4B
000008094357 GPIO27 43
000008298325 GPIO27 68
000008298443 GPIO27 0C
000008298553 GPIO27 A0
000008298662 GPIO27 00
000008298772 GPIO27 00
000008298882 GPIO27 00
000008299772 GPIO27 00
000008301855 GPIO27 9F
000008303938 GPIO27 00
000008306022 GPIO27 00
000008308105 GPIO27 00
000008310188 GPIO27 00
000008312272 GPIO27 4B
000008314355 GPIO27 43
000008518323 GPIO27 68
000008518440 GPIO27 0C
000008518550 GPIO27 A0
000008518660 GPIO27 00
000008518770 GPIO27 00
000008518880 GPIO27 00
000008519769 GPIO27 00
000008521853 GPIO27 9F
000008523936 GPIO27 00
000008526019 GPIO27 00
000008528103 GPIO27 00
000008530186 GPIO27 00
000008532269 GPIO27 4B
000008534353 GPIO27 43
000008738321 GPIO27 68
000008738438 GPIO27 0C
000008738548 GPIO27 A0
000008738657 GPIO27 00
000008738768 GPIO27 00
000008738878 GPIO27 00
000008739767 GPIO27 00
000008741851 GPIO27 9F
000008743934 GPIO27 00
000008746017 GPIO27 00
000008748101 GPIO27 00
000008750184 GPIO27 00
000008752267 GPIO27 4B
000008754351 GPIO27 43
000008958318 GPIO27 68
000008958436 GPIO27 0C
000008958546 GPIO27 A0
000008958655 GPIO27 00
000008958765 GPIO27 00
000008958875 GPIO27 00
000008959765 GPIO27 00
000008961848 GPIO27 9F
000008963932 GPIO27 00
000008966015 GPIO27 00
000008968098 GPIO27 00
000008970181 GPIO27 00
000008972265 GPIO27 4B
000008974348 GPIO27 43
000009004126 GPIO26 68
000009004243 GPIO26 08
000009004353 GPIO26 20
000009004463 GPIO26 00
000009004573 GPIO26 00
000009004683 GPIO26 00
000009005572 GPIO26 00
000009007656 GPIO26 14
000009009739 GPIO26 3C
000009011822 GPIO26 43
000009013906 GPIO26 68
000009015989 GPIO26 08
000009018072 GPIO26 20
000009020156 GPIO26 00
000009022239 GPIO26 00
000009024322 GPIO26 00
000009026406 GPIO26 00
000009028489 GPIO26 14
000009030572 GPIO26 3C
000009032656 GPIO26 43
000009034739 GPIO26 68
000009036822 GPIO26 08
000009038906 GPIO26 20
000009040989 GPIO26 00
000009043072 GPIO26 00
000009045155 GPIO26 00
000009047239 GPIO26 00
000009049322 GPIO26 14
000009051405 GPIO26 3C
000009053489 GPIO26 43
000009055572 GPIO26 68
000009057655 GPIO26 08
000009059739 GPIO26 20
000009061822 GPIO26 00
000009063905 GPIO26 00
000009065989 GPIO26 00
000009068072 GPIO26 00
000009070155 GPIO26 14
000009072239 GPIO26 3C
000009074322 GPIO26 43
000009076405 GPIO26 68
000009078488 GPIO26 08
000009080572 GPIO26 20
000009082655 GPIO26 00
000009084738 GPIO26 00
000009086822 GPIO26 00
000009088905 GPIO26 00
000009090988 GPIO26 14
000009093072 GPIO26 3C
000009095155 GPIO26 43
000009097238 GPIO26 68
000009099322 GPIO26 08
000009101405 GPIO26 20
000009103488 GPIO26 00
000009105571 GPIO26 00
000009107655 GPIO26 00
000009109738 GPIO26 00
000009111821 GPIO26 14
000009113905 GPIO26 3C
000009115988 GPIO26 43
000009118071 GPIO26 68
000009120155 GPIO26 08
000009122238 GPIO26 20
000009124321 GPIO26 00
000009126405 GPIO26 00
000009128488 GPIO26 00
000009130571 GPIO26 00
000009132655 GPIO26 14
000009134738 GPIO26 3C
000009136821 GPIO26 43
000009178316 GPIO27 68
000009178434 GPIO27 0C
000009178544 GPIO27 A0
000009178653 GPIO27 00
000009178763 GPIO27 00
000009178873 GPIO27 00
000009179763 GPIO27 00
000009181846 GPIO27 9F
000009183929 GPIO27 00
000009184107 GPIO26 68
000009186022 GPIO27 00
000009188106 GPIO26 08
000009190189 GPIO27 00
000009192272 GPIO26 20
000009194355 GPIO27 00
000009196439 GPIO26 00
000009198522 GPIO27 4B
000009200605 GPIO26 00
000009202689 GPIO27 43
000009204772 GPIO26 00
000009208929 GPIO26 00
000009211013 GPIO26 14
000009213096 GPIO26 3C
000009215179 GPIO26 43
000009364109 GPIO26 68
000009364227 GPIO26 08
000009364337 GPIO26 20
000009364446 GPIO26 00
000009364556 GPIO26 00
000009364666 GPIO26 00
000009365556 GPIO26 00
000009367639 GPIO26 14
000009369723 GPIO26 3C
000009371806 GPIO26 43
000009398314 GPIO27 68
000009398431 GPIO27 0C
000009398541 GPIO27 A0
000009398651 GPIO27 00
000009398761 GPIO27 00
000009398871 GPIO27 00
000009399761 GPIO27 00
000009401844 GPIO27 9F
000009403927 GPIO27 00
000009406010 GPIO27 00
000009408094 GPIO27 00
000009410177 GPIO27 00
000009412260 GPIO27 4B
000009414344 GPIO27 43
000009618312 GPIO27 68
000009618429 GPIO27 0C
000009618539 GPIO27 A0
000009618649 GPIO27 00
000009618759 GPIO27 00
000009618869 GPIO27 00
000009619758 GPIO27 00
000009621842 GPIO27 9F
000009623925 GPIO27 00
000009626009 GPIO27 00
000009628092 GPIO27 00
000009630175 GPIO27 00
000009632258 GPIO27 4B
000009634342 GPIO27 43
000009838309 GPIO27 68
000009838427 GPIO27 0C
000009838537 GPIO27 A0
000009838646 GPIO27 00
000009838756 GPIO27 00
000009838866 GPIO27 00
000009839756 GPIO27 00
000009841839 GPIO27 9F
000009843923 GPIO27 00
000009846006 GPIO27 00
000009848089 GPIO27 00
000009850173 GPIO27 00
000009852256 GPIO27 4B
000009854339 GPIO27 43
000010058307 GPIO27 68
000010058426 GPIO27 0C
000010058537 GPIO27 A0
000010058647 GPIO27 00
000010058759 GPIO27 00
000010058870 GPIO27 00
000010059755 GPIO27 00
000010061838 GPIO27 9F
000010063922 GPIO27 00
000010066005 GPIO27 00
000010068088 GPIO27 00
000010070172 GPIO27 00
000010072255 GPIO27 4B
000010074338 GPIO27 43
000010278305 GPIO27 68
000010278424 GPIO27 0C
000010278535 GPIO27 A0
000010278645 GPIO27 00
000010278756 GPIO27 00
000010278867 GPIO27 00
000010279753 GPIO27 00
000010281836 GPIO27 9F
000010283919 GPIO27 00
000010286003 GPIO27 00
000010288086 GPIO27 00
000010290170 GPIO27 00
000010292253 GPIO27 4B
000010294336 GPIO27 43
000010437442 GPIO26 68
000010437561 GPIO26 08
000010437672 GPIO26 20
000010437782 GPIO26 00
000010437893 GPIO26 00
000010438005 GPIO26 00
000010438890 GPIO26 00
000010440973 GPIO26 14
000010443057 GPIO26 3C
000010445140 GPIO26 43
000010447223 GPIO26 68
000010449307 GPIO26 08
000010451390 GPIO26 20
000010453473 GPIO26 00
000010455557 GPIO26 00
000010457640 GPIO26 00
000010459723 GPIO26 00
000010461807 GPIO26 14
000010463890 GPIO26 3C
000010465973 GPIO26 43
000010468056 GPIO26 68
000010470140 GPIO26 08
000010472223 GPIO26 20
000010474306 GPIO26 00
000010476390 GPIO26 00
000010478473 GPIO26 00
000010480556 GPIO26 00
000010482640 GPIO26 14
000010484723 GPIO26 3C
000010486806 GPIO26 43
000010488890 GPIO26 68
000010490973 GPIO26 08
000010493056 GPIO26 20
000010495140 GPIO26 00
000010497223 GPIO26 00
000010498299 GPIO27 68
000010499316 GPIO26 00
000010501399 GPIO27 0C
000010503482 GPIO26 00
000010505565 GPIO27 A0
000010507649 GPIO26 14
000010509732 GPIO27 00
000010511815 GPIO26 3C
000010513899 GPIO27 00
000010515982 GPIO26 43
000010518065 GPIO27 00
000010520148 GPIO26 68
000010522232 GPIO27 00
000010524315 GPIO26 08
000010526399 GPIO27 9F
000010528482 GPIO26 20
000010530565 GPIO27 00
000010532649 GPIO26 00
000010534732 GPIO27 00
000010536815 GPIO26 00
000010538898 GPIO27 00
000010540982 GPIO26 00
000010543065 GPIO27 00
000010545148 GPIO26 00
000010547232 GPIO27 4B
000010549315 GPIO26 14
000010551398 GPIO27 43
000010553481 GPIO26 3C
000010557639 GPIO26 43
000010559722 GPIO26 68
000010561805 GPIO26 08
000010563889 GPIO26 20
000010565972 GPIO26 00
000010568055 GPIO26 00
000010570139 GPIO26 00
000010572222 GPIO26 00
000010574305 GPIO26 14
000010576389 GPIO26 3C
000010578472 GPIO26 43
000010617430 GPIO26 68
000010617548 GPIO26 08
000010617659 GPIO26 20
000010617770 GPIO26 00
000010617881 GPIO26 00
000010617992 GPIO26 00
000010618877 GPIO26 00
000010620961 GPIO26 14
000010623044 GPIO26 3C
000010625127 GPIO26 43
000010724967 GPIO27 68
000010725086 GPIO27 0C
000010725197 GPIO27 A0
000010725307 GPIO27 00
000010725418 GPIO27 00
000010725529 GPIO27 00
000010726415 GPIO27 00
000010728498 GPIO27 9F
000010730582 GPIO27 00
000010732665 GPIO27 00
000010734748 GPIO27 00
000010736832 GPIO27 00
000010738915 GPIO27 4B
000010740998 GPIO27 43
000010797428 GPIO26 68
000010797547 GPIO26 08
000010797658 GPIO26 20
000010797768 GPIO26 00
000010797879 GPIO26 00
000010797990 GPIO26 00
000010798876 GPIO26 00
000010800959 GPIO26 14
000010803043 GPIO26 3C
000010805126 GPIO26 43
000010944965 GPIO27 68
000010945084 GPIO27 0C
000010945195 GPIO27 A0
000010945305 GPIO27 00
000010945416 GPIO27 00
000010945527 GPIO27 00
000010946413 GPIO27 00
000010948496 GPIO27 9F
000010950580 GPIO27 00
000010952663 GPIO27 00
000010954746 GPIO27 00
000010956830 GPIO27 00
000010958913 GPIO27 4B
000010960996 GPIO27 43
000011164963 GPIO27 68
000011165081 GPIO27 0C
000011165192 GPIO27 A0
000011165303 GPIO27 00
000011165414 GPIO27 00
000011165525 GPIO27 00
000011166411 GPIO27 00
000011168494 GPIO27 9F
000011170577 GPIO27 00
000011172660 GPIO27 00
000011174744 GPIO27 00
000011176827 GPIO27 00
000011178910 GPIO27 4B
000011180994 GPIO27 43
000011384961 GPIO27 68
000011385079 GPIO27 0C
000011385190 GPIO27 A0
000011385301 GPIO27 00
000011385412 GPIO27 00
000011385523 GPIO27 00
000011386408 GPIO27 00
000011388492 GPIO27 9F
000011390575 GPIO27 00
000011392658 GPIO27 00
000011394742 GPIO27 00
000011396825 GPIO27 00
000011398909 GPIO27 4B
000011400992 GPIO27 43
000011604958 GPIO27 68
000011605077 GPIO27 0C
000011605188 GPIO27 A0
000011605298 GPIO27 00
000011605410 GPIO27 00
000011605521 GPIO27 00
000011606406 GPIO27 00
000011608490 GPIO27 9F
000011610573 GPIO27 00
000011612656 GPIO27 00
000011614739 GPIO27 00
000011616823 GPIO27 00
000011618906 GPIO27 4B
000011620989 GPIO27 43
000011824956 GPIO27 68
000011825075 GPIO27 0C
000011825186 GPIO27 A0
000011825296 GPIO27 00
000011825408 GPIO27 00
000011825519 GPIO27 00
000011826404 GPIO27 00
000011828487 GPIO27 9F
000011830571 GPIO27 00
000011832654 GPIO27 00
000011834737 GPIO27 00
000011836821 GPIO27 00
000011838904 GPIO27 4B
000011840987 GPIO27 43
000011870761 GPIO26 68
000011870880 GPIO26 08
000011870991 GPIO26 20
000011871101 GPIO26 00
000011871213 GPIO26 00
000011871324 GPIO26 00
000011872209 GPIO26 00
000011874292 GPIO26 14
000011876376 GPIO26 3C
000011878459 GPIO26 43
000011880542 GPIO26 68
000011882626 GPIO26 08
000011884709 GPIO26 20
000011886792 GPIO26 00
000011888876 GPIO26 00
000011890959 GPIO26 00
000011893042 GPIO26 00
000011895126 GPIO26 14
000011897209 GPIO26 3C
000011899292 GPIO26 43
000011901376 GPIO26 68
000011903459 GPIO26 08
000011905542 GPIO26 20
000011907625 GPIO26 00
000011909709 GPIO26 00
000011911792 GPIO26 00
000011913875 GPIO26 00
000011915959 GPIO26 14
000011918042 GPIO26 3C
000011920125 GPIO26 43
000011922209 GPIO26 68
000011924292 GPIO26 08
000011926375 GPIO26 20
000011928459 GPIO26 00
000011930542 GPIO26 00
000011932625 GPIO26 00
000011934709 GPIO26 00
000011936792 GPIO26 14
000011938875 GPIO26 3C
000011940959 GPIO26 43
000011943042 GPIO26 68
000011945125 GPIO26 08
000011947209 GPIO26 20
000011949292 GPIO26 00
000011951375 GPIO26 00
000011953458 GPIO26 00
000011955542 GPIO26 00
000011957625 GPIO26 14
000011959708 GPIO26 3C
000011961792 GPIO26 43
000011963875 GPIO26 68
000011965958 GPIO26 08
000011968042 GPIO26 20
000011970125 GPIO26 00
000011972208 GPIO26 00
000011974291 GPIO26 00
000011976375 GPIO26 00
000011978458 GPIO26 14
000011980541 GPIO26 3C
000011982625 GPIO26 43
000012044954 GPIO27 68
000012045073 GPIO27 0C
000012045184 GPIO27 A0
000012045294 GPIO27 00
000012045405 GPIO27 00
000012045516 GPIO27 00
000012046402 GPIO27 00
000012048485 GPIO27 9F
000012050568 GPIO27 00
000012050745 GPIO26 68

